Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster_ID
2573,0,0.479500804,0.565361971,0.530488784,0.60629297,0.606336211,0.999017733,0.797565983,0.809465556,0.303730937,0.781587238,0.000155415,2500000000.0,0.464019526,0.00059806,0.094645207,0.210273482,0.210273482,0.210273482,0.216602061,0.319410059,0.020993088,0.100806123,0.18400241,0.022093934,0.848025288,0.689527281,0.689527281,0.217571716,6450000000.0,0.000451974,0.264101608,0.375144369,0.018727555,0.014301542,0.631374228,0.005211611,0.107325332,0.892674668,0.005801009,0.373614072,0.005768621,0.10077027,0.183017872,0.397837419,0.065967016,0.000787234,0.00803016,9040000000.0,0.000156595,0.02016129,0.019373412,0.395626512,0.016634266,0.810333033,0.254728919,0.318224964,0.122264934,0.014524335,0.019855063,0.03227001,0.342907919,0.27714488,0.011200995,0.274760762,0.735797517,0.327518291,0.021741708,0.9370609,0.002406444,0.016404008,0.000193621,0.00015899,0.594010906,0.000203569,0.671535722,0.22497954,0.274760762,0.327518291,0.121279584,0.61450923,0.452599692,0.572492644,0.310401697,0.015662436,0,0.812899572,0.060441623,0.624269499,0.606293766,0.841274501,0.278559022,0.02704445,0.566132636,1,0.035195569,0
2576,0,0.525569151,0.63579372,0.630708282,0.616404099,0.616404099,0.999036567,0.797493354,0.809529873,0.303564648,0.781804922,0.000298111,0.0,0.467203476,0.000826083,0.0,0.154692175,0.154692175,0.154692175,0.241467335,0.330020514,0.02521288,0.104144614,0.180236499,0.02241845,0.848183195,0.689861552,0.689861552,0.217646512,8720000000.0,0.000618095,0.26860775,0.418911367,0.009290455,0.003040598,0.630732798,0.013167182,0.174955407,0.825044593,0.008407341,0.369637181,0.005365848,0.10410051,0.179247417,0.42051089,0.163418291,0.001211285,0.00521653,2920000000.0,0.002025144,0.057419355,0.013230909,0.395276,0.000713751,0.838420147,0.372887747,0.911653649,0.028512456,0.003639254,0.000826437,0.182997273,0.35811942,0.277839744,0.014940509,1.0,0.740760002,0.337940996,0.0,0.912663164,0.002412013,0.050063411,0.000248153,9960000000.0,0.59397774,2120000000.0,0.671577781,0.031651491,1.0,0.337940996,0.110933234,0.652472069,0.460670762,0.663084951,0.316733615,0.031367584,0,0.84931354,0.000186024,0.623588046,0.616398906,0.846062518,0.28432828,0.026870941,0.565512119,1,0.020266227,0
2577,0,0.506849315,0.573484518,0.56271749,0.611467447,0.611352138,0.999038647,0.797436773,0.809363741,0.303461684,0.781625834,0.000214968,0.000101022,0.458302509,0.000227023,0.0,0.185917155,0.185917155,0.185917155,0.232107403,0.311027799,0.064627857,0.118719974,0.183098592,0.022207953,0.849194483,0.690086698,0.690086698,0.217672451,7950000000.0,0.000479673,0.265133537,0.366659215,0.012671411,0.006356934,0.630815674,0.007954659,0.137708982,0.862291018,0.005895837,0.373876886,0.005365848,0.118479978,0.182082799,0.408113094,0.256371814,0.001736784,0.003641922,8100000000.0,0.000795079,0.05983871,0.015974619,0.396078786,0.002532308,0.861091607,0.444369028,0.771168449,0.145414481,0.007049904,0.006729098,0.114444115,0.333332017,0.277403329,0.01486242,0.787084412,0.740453104,0.331824501,0.003683122,0.938675873,0.002285612,0.067703245,0.000122559,7050000000.0,0.593963605,6670000000.0,0.671560854,0.150663651,0.787084412,0.331824501,0.115921555,0.610678648,0.453318695,0.531879001,0.308944518,0.023115149,0,0.818014666,0.000483078,0.623769531,0.611464677,0.841951554,0.280547824,0.026861063,0.56547104,1,0.026732611,0
2579,0,0.497928143,0.559692543,0.552385031,0.610689113,0.610689113,0.9991037,0.797475923,0.809390692,0.303393767,0.781655027,0.000139342,1490000000.0,0.465697055,0.000845085,0.071161049,0.171042097,0.171042097,0.171042097,0.219627494,0.322487091,0.012886247,0.103737481,0.174361678,0.022093824,0.848075685,0.689600713,0.689600713,0.217616467,6140000000.0,0.000453995,0.26411948,0.384905555,0.006038047,0.003294501,0.63245161,0.005049289,0.105178825,0.894821175,0.005011413,0.375350886,0.005365848,0.103766672,0.173395672,0.398771206,0.073463268,0.000823755,0.00766981,5200000000.0,5900000000.0,0.021774194,0.014452947,0.398815043,0.031350502,0.751896418,0.189505464,0.320954127,0.070556934,0.003481534,0.003786408,0.098620081,0.352095146,0.29024831,0.006955255,0.882175989,0.732003773,0.330220512,0.00359084,0.934836218,0.002327621,0.018068522,0.000167545,0.000100256,0.593916505,0.000101948,0.671577271,0.655015253,0.882175989,0.330220512,0.112637003,0.647382252,0.460341,0.603985306,0.315211423,0.04760938,0,0.806279298,0.000721111,0.623163372,0.610688883,0.840784047,0.278441138,0.027674604,0.567452769,1,0.03597827,0
2580,0,0.561692585,0.577027911,0.613844424,0.611935888,0.611935888,0.99911849,0.797511476,0.80940228,0.303424946,0.781667799,0.00014443,7330000000.0,0.463999396,0.000773077,0.231298714,0.210526316,0.210526316,0.210526316,0.242601872,0.332177973,0.06113405,0.140216595,0.200572418,0.02215122,0.848071767,0.68946865,0.68946865,0.217601744,9160000000.0,0.000542084,0.26434638,0.382269662,0.004356929,0.003527194,0.631871139,0.01533937,0.18580887,0.81419113,0.00495104,0.382234395,0.005365848,0.140171316,0.197933791,0.405066564,0.127436282,0.000793321,0.007979779,0.00017101,9830000000.0,0.046290323,0.008172378,0.396225775,0.011990562,0.71837179,0.281172539,0.338695736,0.008465826,0.003561403,0.000316765,0.141651488,0.346379612,0.27667835,0.002411641,0.725992747,0.728371221,0.336170598,0.015540526,0.940419088,0.002353019,0.024171609,0.000114824,9910000000.0,0.593884234,826000000.0,0.671571498,0.656366609,0.725992747,0.336170598,0.124297147,0.641868867,0.459128139,0.598851326,0.314302121,0.064888484,0,0.81336449,0.003566423,0.62472144,0.611932657,0.842196365,0.285903612,0.027186538,0.566530349,1,0.018857624,0
2581,0,0.496953152,0.531345399,0.54167782,0.596542181,0.596542181,0.998967817,0.797365804,0.809293435,0.303485854,0.781550746,4830000000.0,832000000.0,0.471804937,0.000353035,0.0,0.16720745,0.16720745,0.16720745,0.212631181,0.328782627,0.029341924,0.096164807,0.168411539,0.02198287,0.847926424,0.689075055,0.689075055,0.217556362,6020000000.0,0.000439222,0.263394488,0.385427145,0.007384064,0.005196591,0.680192395,0.011805689,0.167004263,0.832995737,0.005025372,0.382891991,0.005365848,0.096161675,0.167453435,0.398923935,0.124437781,0.001349254,0.004689668,0.00017636,0.000100614,0.04,0.040139242,0.392890256,0.056700972,0.764707152,0.19867433,0.269261703,0.103756003,0.005326694,0.008012634,0.068385826,0.352930209,0.277734801,0.005666807,0.382754327,0.733257875,0.330314399,0.040106464,0.931243378,0.002187017,0.010960522,7590000000.0,5840000000.0,0.593926275,8870000000.0,0.6715442,0.72095146,0.382754327,0.330314399,0.134535511,0.600411707,0.452764668,0.630754193,0.305496227,0.039220303,0,0.793187448,0.004156117,0.623847624,0.596542299,0.839747922,0.283340786,0.025174956,0.579715354,1,0.02141053,0
2582,0,0.486081997,0.551842564,0.545425344,0.598070021,0.598070021,0.998957302,0.797420172,0.809358794,0.303602595,0.781619659,8330000000.0,3740000000.0,0.458852738,0.000228023,0.0,0.201340019,0.201340019,0.201340019,0.225772903,0.306429936,0.046221093,0.094454849,0.176771861,0.02204199,0.847911919,0.689288631,0.689288631,0.217581269,77900000.0,0.000466173,0.263871599,0.362654149,0.006110433,0.004677556,0.631348543,0.011156403,0.162832179,0.837167821,0.005120394,0.378708204,0.005950205,0.0944762,0.175650403,0.406447818,0.122938531,0.000608686,0.010401465,0.000118465,0.000172481,0.037258065,0.008495513,0.391838719,0.00648689,0.754364597,0.407740418,0.518712304,0.059377874,0.004686483,0.002010616,0.156575659,0.333673554,0.281470872,0.004032375,0.916632931,0.732269282,0.335340601,0.002727829,0.939511842,0.002347741,0.014063182,0.000178374,0.000143521,0.593918102,5670000000.0,0.671550114,0.348804038,0.916632931,0.335340601,0.1138937,0.612872206,0.454557968,0.527901367,0.308351902,0.047068586,0,0.805645742,0.004597515,0.623150853,0.598070812,0.841036698,0.282870237,0.027153126,0.566443991,1,0.022052885,0
2584,0,0.502949349,0.555604012,0.552385031,0.599187074,0.599187074,0.998987806,0.797419895,0.809335619,0.303538303,0.781603238,7070000000.0,543000000.0,0.460328963,0.00020302,0.236258731,0.186043572,0.186043572,0.186043572,0.228136523,0.314918299,0.078905576,0.105203159,0.181290954,0.022128401,0.848042616,0.689460975,0.689460975,0.217611208,6710000000.0,0.000451649,0.26404022,0.370049551,0.010710731,0.007947103,0.631012246,0.008608505,0.143574085,0.856425915,0.00545813,0.375759087,0.005365848,0.104670477,0.179707413,0.411738384,0.28185907,0.000793321,0.007966117,0.000186105,0.000659666,0.068064516,0.07911226,0.399120327,0.015028929,0.839164519,0.574505986,0.740137396,0.034280045,0.008052018,0.001402592,0.12949788,0.337925599,0.277268377,0.007217975,0.856316775,0.739020485,0.33280966,0.001609018,0.941174125,0.002319346,0.025050554,9750000000.0,7820000000.0,0.593948035,1340000000.0,0.671567345,0.212004646,0.856316775,0.33280966,0.113105066,0.626542284,0.456368205,0.551900555,0.311601216,0.027282831,0,0.809058662,0.001709212,0.623949325,0.599186133,0.841219064,0.281022117,0.026894844,0.565608624,1,0.025498343,0
2589,0,0.496221908,0.547535979,0.546014241,0.595194511,0.595064789,0.998967239,0.797407029,0.809333015,0.303558847,0.781597904,2510000000.0,357000000.0,0.467342711,0.000370037,0.0,0.16720745,0.16720745,0.16720745,0.21896568,0.321885832,0.030672898,0.096164807,0.172855314,0.021972772,0.847927941,0.689201377,0.689206773,0.217572257,6120000000.0,0.000492899,0.263572433,0.380285757,0.006755673,0.004235877,0.63210504,0.009545956,0.151253137,0.848746863,0.005291862,0.377245388,0.006714317,0.096129106,0.171895031,0.398329098,0.145427286,0.00188084,0.003360986,0.000273808,0.000202741,0.044677419,0.104105283,0.394269691,0.06389347,0.756495953,0.127362326,0.182988008,0.000935978,0.004629322,9650000000.0,0.051100477,0.346435432,0.278359922,0.00584475,0.312770955,0.732420805,0.328938363,0.042443579,0.924961476,0.002312517,0.013228161,3840000000.0,2830000000.0,0.593918758,68400000.0,0.671569841,0.366716233,0.312770955,0.328938363,0.126268761,0.638578576,0.458541008,0.592890113,0.313737727,0.042739114,0,0.802340881,0.01329045,0.624067094,0.595193621,0.840645335,0.281702135,0.027524438,0.567222536,1,0.024019657,0
2591,0,0.454443524,0.513355866,0.508271321,0.610926938,0.610429669,0.999057597,0.797328867,0.809263489,0.303233279,0.781527027,0.000181202,9610000000.0,0.459028879,0.000588059,0.0,0.175382411,0.175382411,0.175382411,0.208471211,0.315448822,0.035996794,0.111473007,0.1632899,0.02213902,0.848072026,0.68876052,0.68876052,0.217531666,4650000000.0,0.000426745,0.263479964,0.37068291,0.018195263,0.012344555,0.62950439,0.004237682,0.09356955,0.90643045,0.006099173,0.371880613,0.007003144,0.111453092,0.162325616,0.403887608,0.178410795,0.000754771,0.008373431,0.00012649,0.000708838,0.04,0.024669888,0.399911807,0.004460742,0.880309018,0.624747513,0.708392645,0.057919897,0.015491777,0.004156707,0.073624262,0.335420055,0.277090965,0.007330732,0.735038197,0.739771555,0.329024544,0.001623217,0.928668456,0.002197885,0.076816792,0.000132015,0.000120686,0.593981501,3090000000.0,0.671547792,0.147845806,0.735038197,0.329024544,0.112517829,0.583514864,0.443360436,0.548447018,0.306446265,0.016121834,0,0.781532693,0.000949078,0.624011858,0.610927189,0.839061448,0.277852475,0.026543343,0.563614782,1,0.040757574,0
2598,0,0.501486862,0.55614915,0.556507308,0.609427925,0.609384684,0.999034718,0.797416436,0.809337962,0.303434131,0.781597764,0.000187331,2290000000.0,0.459257023,0.000734073,0.091406013,0.177784333,0.177784333,0.177784333,0.220762031,0.309471599,0.042606289,0.109925902,0.175491451,0.022096684,0.848068744,0.689317398,0.689317398,0.217584574,8200000000.0,0.000458686,0.26404566,0.366743042,0.005656145,0.001317551,0.6334242,0.016849506,0.192308855,0.807691145,0.00500738,0.385624146,0.005365848,0.109906037,0.174549431,0.410200382,0.130434783,0.001702292,0.003716212,4220000000.0,0.000132387,0.046290323,0.013054654,0.395151625,0.013143823,0.744204018,0.151478641,0.47836689,0.005667938,0.001703535,0.000193151,0.155578218,0.335694441,0.269659585,0.010558214,0.771860653,0.73117917,0.337826261,0.009197164,0.933458198,0.002263026,0.031408484,0.00015587,4640000000.0,0.593908966,518000000.0,0.671570087,0.480635603,0.771860653,0.337826261,0.12271927,0.639801037,0.458857075,0.533948023,0.313739126,0.050680116,0,0.802029479,0.00337586,0.623154237,0.609429738,0.840839637,0.286999024,0.028369299,0.568176353,1,0.018090518,0
2599,0,0.580217423,0.631541648,0.616092939,0.604938094,0.604938094,0.999065107,0.797495429,0.809390822,0.303508332,0.781655027,8560000000.0,0.0,0.46716657,0.000421042,0.228363195,0.200665796,0.200665796,0.200665796,0.266427153,0.328570418,0.128605351,0.157886166,0.223393839,0.022202517,0.848186136,0.689510632,0.689510632,0.2176062,7660000000.0,0.000488682,0.264389118,0.379242577,0.016667655,0.011064434,0.630755058,0.007521498,0.133567131,0.866432869,0.013722785,0.372861415,0.007428463,0.157856596,0.222464369,0.406012409,0.415292354,0.00253822,0.002491706,0.000158973,0.009115041,0.091774194,0.034217059,0.403857896,0.000489623,0.880681898,0.52341957,0.744899896,0.109023687,0.01131083,0.006829628,0.084415962,0.351087815,0.277231392,0.014178817,0.594931683,0.741712442,0.330239563,0.006698642,0.949411764,0.002449533,0.041622249,6590000000.0,477000000.0,0.593949711,3050000000.0,0.671574975,0.022325579,0.594931683,0.330239563,0.119478732,0.655318121,0.461630948,0.609843652,0.316671424,0.017600333,0,0.849459127,0.003711874,0.623920253,0.60493646,0.844558197,0.280233595,0.026826417,0.565321096,1,0.027666472,0
2602,0,0.565202554,0.616550371,0.59992505,0.60431831,0.60431831,0.999058868,0.797486022,0.809380797,0.30350519,0.78164422,8200000000.0,0.0,0.464398648,0.000512051,0.260856362,0.200286545,0.200286545,0.200286545,0.259903564,0.328570418,0.127909615,0.153733409,0.2191007,0.022118524,0.848053698,0.689417059,0.689417059,0.217595625,782000000.0,0.000476579,0.264030119,0.377053761,0.009999969,0.006681331,0.630874235,0.008717023,0.144511292,0.855488708,0.018013371,0.373752748,0.005595569,0.153744687,0.217834251,0.405724368,0.391304348,0.003189514,0.001982777,0.000167571,0.01489998,0.09016129,0.049272212,0.408064042,0.000370949,0.838605593,0.56670721,0.809005126,0.340377191,0.006778788,0.011928567,0.151270649,0.349663315,0.277389076,0.008669647,0.996136414,0.739018624,0.333970436,0.0,0.946109164,0.002411247,0.041418586,7910000000.0,5680000000.0,0.593940037,0.000101997,0.671572337,0.010962822,0.996136414,0.333970436,0.110933234,0.643103044,0.459305086,0.606767562,0.314597889,0.029185913,0,0.83991294,0.004269,0.623787308,0.604317978,0.844016876,0.281100844,0.026854856,0.56544486,1,0.025311119,0
2603,0,0.479013309,0.541266899,0.528186734,0.609536027,0.609557647,0.998997166,0.797394855,0.809318042,0.303474978,0.781576571,0.000227688,0.000106286,0.465364904,0.000510051,0.199412896,0.181829674,0.181829674,0.181829674,0.216602061,0.336563627,0.040594703,0.102108949,0.172102132,0.022088182,0.848044322,0.689340885,0.689340885,0.217588029,6500000000.0,0.00044324,0.263957853,0.408619276,0.007366592,0.003685025,0.633649539,0.015322956,0.185748405,0.814251595,0.006185936,0.378716033,0.006306669,0.102105623,0.171125858,0.409392529,0.112443778,0.000432167,0.014626607,8390000000.0,0.000754228,0.041129032,0.01018169,0.393172927,0.001646352,0.790097624,0.6485422,0.769243385,0.08907988,0.006043363,0.002442911,0.193442886,0.352564553,0.277486903,0.003771528,0.99692162,0.736282554,0.33980887,0.0,0.931976672,0.002240756,0.032567685,0.000275998,0.000236997,0.593951791,86700000.0,0.671585282,0.072503555,0.99692162,0.33980887,0.110933234,0.660196182,0.46165763,0.635808642,0.318865037,0.039311601,0,0.798007491,0.000951475,0.623736035,0.609533666,0.840295369,0.285891998,0.029038988,0.568585894,1,0.01886656,0
2604,0,0.479695803,0.544592237,0.528615022,0.600952738,0.601010392,0.99897059,0.797407444,0.809326635,0.303552321,0.781584852,0.00011714,560000000.0,0.460716472,0.000474047,0.23393056,0.166828199,0.166828199,0.166828199,0.217925688,0.314918299,0.038250374,0.096979073,0.173834451,0.022252961,0.848170573,0.689792129,0.689792129,0.217637582,5820000000.0,0.000510367,0.264367361,0.370720167,0.006482975,0.002783576,0.632906399,0.017864471,0.196239079,0.803760921,0.005504347,0.380628429,0.005365848,0.096975915,0.172724531,0.407242274,0.124437781,0.000752742,0.008393925,0.000126872,0.000500045,0.055,0.017889928,0.392528437,0.004817818,0.765170962,0.576191665,0.660130886,0.025794461,0.005521576,0.000728258,0.187884127,0.338810269,0.277983118,0.002838152,0.916307926,0.733701744,0.340788385,0.002359417,0.929365899,0.002264693,0.020739442,0.000200244,0.000179228,0.59392641,2160000000.0,0.671555034,0.140303303,0.916307926,0.340788385,0.115250554,0.616260376,0.45578641,0.552988216,0.307240303,0.044469158,0,0.800164462,0.001545003,0.623645151,0.600953336,0.840616183,0.287735085,0.027885045,0.567721316,1,0.017647381,0
2607,0,0.517184225,0.595180986,0.561646769,0.60375618,0.60375618,0.998996588,0.797462366,0.809370121,0.303594135,0.781611378,0.000135179,0.0,0.475931657,0.000764076,0.186354894,0.192954363,0.192954363,0.192954363,0.230594687,0.330833982,0.077166236,0.108134517,0.192814642,0.022094756,0.848004842,0.689522751,0.689522751,0.217599261,664000000.0,0.000489355,0.264215835,0.394126523,0.006044911,0.005134207,0.631164299,0.003905744,0.088430027,0.911569973,0.005192224,0.371883968,0.007290143,0.108139137,0.191878441,0.396304776,0.335832084,0.003402554,0.001858106,0.002048685,0.000447847,0.064354839,0.078874315,0.40140431,0.028641666,0.75135556,0.171034224,0.184907272,0.019934223,0.005487332,0.001829973,0.057452583,0.367287536,0.280183541,0.001796772,0.603628626,0.731964446,0.328344781,0.018114809,0.951720269,0.00234067,0.052944748,91400000.0,1290000000.0,0.593914777,654000000.0,0.671554827,0.482863796,0.603628626,0.328344781,0.115561166,0.57405054,0.439802008,0.64229005,0.305384209,0.047556668,0,0.830270345,0.005709441,0.623729273,0.603755299,0.842313581,0.277611946,0.026891848,0.565596746,1,0.043262932,0
2610,0,0.457612246,0.524313127,0.515016864,0.597709682,0.597709682,0.998936966,0.797312543,0.809272994,0.303457334,0.781528009,9790000000.0,5380000000.0,0.467944944,0.000519052,0.0,0.184610847,0.184610847,0.184610847,0.210078472,0.323265191,0.026831223,0.092256331,0.163440536,0.022100382,0.847827148,0.688757779,0.688757779,0.217438035,6510000000.0,0.000435204,0.263743385,0.38428151,0.009883901,0.005705021,0.626842441,0.004841372,0.102306739,0.897693261,0.005201623,0.374498695,0.005365848,0.092228899,0.162431189,0.399558963,0.122938531,0.00073651,0.008576662,0.000116363,0.000136926,0.028870968,0.014094561,0.390821103,0.013566042,0.783601689,0.194351997,0.305285964,0.007413838,0.006137729,0.000671182,0.058264979,0.351240164,0.277467892,0.010023797,0.530436188,0.734007467,0.328532714,0.015942358,0.92912573,0.00216861,0.018814251,9150000000.0,5940000000.0,0.593942895,657000000.0,0.671572071,0.473922998,0.530436188,0.328532714,0.118031398,0.642599391,0.459193382,0.600091997,0.314519135,0.029522755,0,0.789186682,0.001078271,0.623744979,0.597709813,0.839560654,0.27829025,0.026454127,0.562798839,1,0.037054718,0
2613,0,0.503241847,0.542357174,0.552759784,0.608375733,0.608375733,0.999034834,0.797391812,0.809341217,0.303391108,0.781601554,0.000171026,2700000000.0,0.468862552,0.000358036,0.0,0.184610847,0.184610847,0.184610847,0.217263874,0.334583009,0.01707579,0.10113183,0.170671085,0.022138309,0.848557877,0.689228586,0.689228586,0.217574045,7740000000.0,0.000462879,0.263737946,0.391602399,0.002389384,0.00140676,0.632634827,0.0083021,0.140883393,0.859116607,0.005152041,0.377314727,0.005674783,0.101087824,0.169678003,0.397624403,0.067466267,0.000957666,0.006603278,7620000000.0,8470000000.0,0.022258065,0.006624267,0.393568666,0.010100831,0.687907162,0.092114515,0.166369781,0.013075469,0.001315299,0.000563642,0.122891231,0.35928521,0.27680347,0.003130912,0.827290981,0.726984522,0.332363667,0.011762394,0.934587415,0.002263323,0.018096038,0.000100728,5690000000.0,0.593809642,2270000000.0,0.67157421,0.383721752,0.827290981,0.332363667,0.114554966,0.644356542,0.459532277,0.649686322,0.314820078,0.112515552,0,0.799481289,0.000879259,0.636462432,0.608372605,0.840352612,0.280800223,0.030225252,0.569011533,1,0.026051967,0
2614,0,0.510700531,0.578608809,0.554740618,0.598884389,0.598869975,0.999012418,0.797439263,0.809351372,0.303520659,0.781603939,4090000000.0,0.0,0.456193855,0.000555056,0.202449641,0.20584889,0.20584889,0.20584889,0.236551007,0.292707081,0.125777032,0.125559808,0.19710778,0.022206373,0.848182642,0.689721149,0.689721149,0.217648416,9920000000.0,0.000637884,0.264379793,0.350247755,0.009439596,0.006155434,0.63146361,0.013222809,0.175257732,0.824742268,0.006162159,0.381041104,0.00649008,0.125148599,0.195460373,0.414559841,0.311844078,0.001103751,0.005733999,0.000158782,0.001639331,0.098548387,0.148295463,0.417561792,0.014292208,0.824290235,0.539145404,0.742692902,0.060304557,0.006638782,0.002175203,0.146957809,0.32814807,0.277395217,0.007584949,0.798952157,0.739357158,0.33565087,0.004789103,0.939722296,0.002433168,0.016308276,0.000103184,7680000000.0,0.593943726,2470000000.0,0.671569087,0.102718111,0.798952157,0.33565087,0.119095376,0.632784557,0.457792583,0.493974481,0.312256487,0.03088194,0,0.815352899,0.003624819,0.623842957,0.59888279,0.842235742,0.284368862,0.027049559,0.566148426,1,0.020224192,0
2616,0,0.453273534,0.516408635,0.504095508,0.600664466,0.600664466,0.999015191,0.797324855,0.809252943,0.303314973,0.781510746,6700000000.0,2940000000.0,0.463237798,0.000143014,0.0,0.186633517,0.186633517,0.186633517,0.208565756,0.320400368,0.024335647,0.101376109,0.165097537,0.022061238,0.848001289,0.688842321,0.688842321,0.217527031,5870000000.0,0.000429315,0.263542905,0.380993629,0.010492947,0.009208509,0.630142053,0.004685434,0.10013,0.89987,0.006660628,0.373995433,0.00562177,0.101323953,0.164142976,0.401594002,0.104947526,0.000442312,0.014287605,0.000160501,0.000568886,0.026129032,0.029948739,0.397379073,0.00664869,0.817018294,0.521277451,0.568816565,0.139704146,0.009329301,0.007269708,0.101720663,0.345964079,0.277117973,0.003358464,0.954919626,0.736074132,0.330240955,0.000119024,0.928395293,0.002157672,0.02264226,0.000206644,0.000194482,0.593978808,0.000139581,0.671592627,0.096948143,0.954919626,0.330240955,0.11102986,0.669254222,0.465883057,0.582022841,0.318283335,0.027840442,0,0.78636241,0.00345334,0.624507006,0.600660843,0.83936782,0.278177087,0.026654452,0.564409709,1,0.037923006,0
2619,0,0.49251694,0.549171391,0.539696986,0.606112801,0.606112801,0.999037607,0.797455033,0.809361658,0.303495522,0.781623589,0.000131941,79800000.0,0.469083985,0.00029703,0.225225225,0.191015971,0.191015971,0.191015971,0.223031105,0.334830586,0.032714733,0.106913118,0.178730135,0.022162235,0.848098154,0.689244802,0.689244802,0.217575701,753000000.0,0.000457663,0.263510269,0.396836929,0.007443347,0.007234054,0.630799921,0.008230971,0.140248511,0.859751489,0.005702845,0.37088639,0.005365848,0.106917778,0.177792022,0.401133138,0.115442279,0.000499122,0.012660055,0.00051284,0.000339667,0.031774194,0.026614573,0.398758508,0.010266653,0.774179905,0.432486625,0.438255765,0.107653448,0.007165493,0.00519825,0.109656562,0.35785229,0.277113228,0.001073955,0.740102855,0.733772456,0.331675929,0.004148057,0.941676261,0.002320923,0.01835608,0.000156341,0.000160165,0.593937413,0.000107546,0.671599717,0.168475803,0.740102855,0.331675929,0.114199645,0.678438065,0.465716899,0.642796186,0.320855539,0.038918462,0,0.805723735,0.001225326,0.623880684,0.606110142,0.840900692,0.28074866,0.026838095,0.56537269,1,0.026186414,0
2621,0,0.455321016,0.524367641,0.506718775,0.601716658,0.601716658,0.998974172,0.797285428,0.809215967,0.303332134,0.78145643,0.000125003,0.0,0.467919781,0.000506051,0.0,0.182503898,0.182503898,0.182503898,0.211213009,0.328959468,0.00662462,0.095594821,0.167658357,0.022149103,0.84817309,0.687189981,0.687189981,0.216673865,5590000000.0,0.000439846,0.263915892,0.397684512,0.009745991,0.001432338,0.625668484,0.005582761,0.112102065,0.887897935,0.006734126,0.374895713,0.005384128,0.095591708,0.166684262,0.404099284,0.028485757,0.004901951,0.001290256,554000000.0,0.000174751,0.014032258,0.1398117,0.398261007,0.10217786,0.813694424,0.133478056,0.602073212,0.032492431,0.002061164,0.001487873,0.115658598,0.359768362,0.278003832,0.020188155,0.974022174,0.736120964,0.331095803,0.0,0.933723205,0.00213477,0.007942835,0.000840782,0.000188764,0.594137432,0.000118445,0.671577592,0.087481723,0.974022174,0.331095803,0.110933234,0.644808027,0.459697683,0.634585898,0.314848605,0.029932593,0,0.791514149,0.01257818,0.622018683,0.601717535,0.839709238,0.278828138,0.026628471,0.564241527,1,0.033575503,0
