Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster_ID
2866,0,0.528591625,0.584550807,0.571497404,0.606581242,0.606581242,0.999095843,0.797619659,0.809480268,0.303661328,0.781749624,8110000000.0,968000000.0,0.471298323,820000000.0,0.233626885,0.18941469,0.18941469,0.18941469,0.231540134,0.323831082,0.020766217,0.10829737,0.18822023,0.022112471,0.848058262,0.689869573,0.689869486,0.217635621,719000000.0,0.000484739,0.264481588,0.384914869,0.019110705,0.017957247,0.630613964,0.002389225,0.06113009,0.93886991,0.005496255,0.369724414,0.005365848,0.10774016,0.186162431,0.397730241,0.110944528,0.000687815,0.009200869,0.000339728,0.000186855,0.024516129,0.016227252,0.399244703,0.011045797,0.83907156,0.455548901,0.469752284,0.167895774,0.017890556,0.018974432,0.046579041,0.361535236,0.277026464,0.003501443,0.696963035,0.736540472,0.327730662,0.000410332,0.943983016,0.002759837,0.009727892,0.000172745,0.000173235,0.5940021,0.000171634,0.671598331,0.290517147,0.696963035,0.327730662,0.111163615,0.675876835,0.472467429,0.607576026,0.318452143,0.015347591,0,0.826138545,0.002567819,0.624905721,0.606576106,0.841809401,0.276511928,0.026791594,0.565160481,1,0.06311109,1
2867,0,0.451128553,0.501798953,0.494405482,0.60761902,0.60761902,0.999070191,0.797280309,0.809186543,0.303122097,0.781457413,0.0001235,107000000.0,0.497670751,0.0,0.0,0.1865071,0.1865071,0.1865071,0.207714853,0.324609182,0.014111348,0.102434655,0.164871582,0.022085622,0.848068826,0.688909146,0.688909146,0.217534155,587000000.0,0.00042652,0.263030049,0.388845423,0.037360258,0.035998089,0.630612252,0.000601866,0.018169725,0.981830275,0.608185467,0.369637181,0.005365848,0.102007914,0.164135435,0.394762755,0.085457271,0.001113895,0.005672517,0.000757796,0.001326141,0.018870968,0.072467429,0.418398498,8900000000.0,0.832537583,0.36022792,0.352156505,0.123043665,0.036755465,0.03580852,0.017795796,0.426776626,0.276986645,0.001907192,0.787170144,0.735540817,0.326677508,0.0,0.926135663,0.00214692,0.0361734,0.000153214,0.000163078,0.59401101,0.000149607,0.671589775,0.000440477,0.787170144,0.326677508,0.110933234,0.661526086,0.480875402,0.625704362,0.316422816,0.007763929,0,0.778361838,0.002582039,0.624549013,0.607618677,0.839167859,0.275215482,0.026791157,0.565158396,1,0.191443091,1
2870,0,0.522790426,0.586240733,0.571658012,0.603359806,0.603057121,0.999051588,0.797628512,0.809511125,0.303769367,0.781783589,6880000000.0,645000000.0,0.465534335,0.000210021,0.128150623,0.234124141,0.234124141,0.234124141,0.24137279,0.320400368,0.027617708,0.106913118,0.194622279,0.022102784,0.848034793,0.68932842,0.68932842,0.217585304,6960000000.0,0.000480646,0.263657909,0.377500838,0.022572784,0.018562372,0.630626978,0.001047794,0.030292953,0.969707047,0.008462319,0.369637181,0.007855001,0.106893351,0.193688259,0.397150141,0.097451274,0.000864334,0.00732227,0.000124006,0.000706569,0.020967742,0.024746266,0.399436919,0.004444607,0.832610516,0.344943731,0.405421501,0.065183299,0.018552212,0.010034051,0.034069305,0.352770968,0.27710006,0.010727593,0.97269624,0.735708426,0.327180874,0.0,0.950834655,0.002899327,0.008025671,0.000168428,0.00014754,0.594006223,7530000000.0,0.671514631,0.067877244,0.97269624,0.327180874,0.110933234,0.578310952,0.410409159,0.577757001,0.307823165,0.012978927,0,0.827416763,0.000510137,0.624913783,0.60335585,0.841671772,0.275538915,0.026795118,0.565177212,1,0.123104317,1
2877,0,0.566275045,0.614587876,0.612452487,0.637260554,0.63527148,0.9992947,0.797714007,0.809568281,0.303410202,0.781845624,0.0003424,3670000000.0,0.485839142,0.000291029,0.169956473,0.204963971,0.204963971,0.204963971,0.246572752,0.337270991,0.025666621,0.135168146,0.201626874,0.022181041,0.848152644,0.689665606,0.689665606,0.217627441,8540000000.0,0.000514534,0.264671189,0.395998659,0.025529406,0.017907964,0.630715333,0.002971028,0.072406808,0.927593192,0.005505404,0.371404191,0.005365848,0.135147459,0.199849182,0.399304416,0.112443778,0.000941434,0.006717702,3170000000.0,0.000171725,0.02516129,0.004147878,0.396553674,0.003114668,0.877788809,0.465631936,0.605928958,0.262103977,0.01892957,0.030658008,0.044987647,0.383130859,0.277147117,0.017382536,0.571762291,0.738895197,0.327753306,0.004652647,0.946741314,0.00238869,0.046390349,0.000239763,0.000187556,0.594047338,0.000282756,0.671635796,0.303587811,0.571762291,0.327753306,0.114459256,0.719080183,0.485295523,0.667115666,0.323996202,0.011458807,0,0.839063561,0.000924217,0.624009646,0.637258745,0.842693003,0.276933635,0.026818203,0.565284141,1,0.053210511,1
2878,0,0.508896797,0.558220672,0.553830505,0.603705732,0.603705732,0.99902559,0.797486852,0.809387567,0.30357625,0.781645624,0.000105345,1870000000.0,0.467502076,0.000346035,0.199007997,0.226496987,0.226496987,0.226496987,0.22908197,0.328216736,0.040503955,0.107483104,0.185132183,0.022077341,0.847991667,0.689231183,0.689231183,0.217573391,5650000000.0,0.000433657,0.263366514,0.378339108,0.010051763,0.008905322,0.630882111,0.003396894,0.079995163,0.920004837,0.00541853,0.371564117,0.006100712,0.107430749,0.184526054,0.397909764,0.115442279,0.000791292,0.007984903,0.000198907,0.000216358,0.026451613,0.010801522,0.394269691,0.006556958,0.796806899,0.378673195,0.418791175,0.070790677,0.008827833,0.004778057,0.078313216,0.357410691,0.277140685,0.003514899,0.911172077,0.734542162,0.329015978,0.0,0.954388941,0.002405766,0.015524201,0.000132397,0.000124427,0.593954781,6360000000.0,0.671580424,0.294664564,0.911172077,0.329015978,0.110933234,0.654626333,0.462911752,0.609020741,0.316065193,0.029038731,0,0.811928774,0.012027306,0.624226813,0.603703006,0.841057777,0.277242645,0.026862238,0.565475964,1,0.048025429,1
2882,0,0.496124409,0.564598779,0.551956743,0.613514176,0.612447571,0.999034372,0.797449085,0.809377021,0.303491897,0.781639168,0.000236939,0.000104927,0.462529881,0.000158016,0.0,0.176351608,0.176351608,0.176351608,0.224449277,0.318914904,0.029962037,0.105528866,0.177374407,0.022112013,0.848027794,0.689438065,0.689438065,0.217597204,7360000000.0,0.000468743,0.264051876,0.378991096,0.014840515,0.010672038,0.630687251,0.004643486,0.09952535,0.90047465,0.005572173,0.371028422,0.005365848,0.105484717,0.176404494,0.403496409,0.169415292,0.000821726,0.007694574,8900000000.0,0.000376736,0.036451613,0.017804738,0.396304923,0.00604743,0.872745706,0.590010942,0.752366111,0.212323834,0.011246485,0.011751746,0.095605599,0.343754634,0.277184831,0.009628928,0.901990483,0.73953653,0.329985452,0.0,0.93770739,0.002295851,0.04808065,0.00018193,0.000145763,0.593994109,0.000142938,0.671581313,0.220105714,0.901990483,0.329985452,0.110933234,0.660255097,0.463648666,0.574703754,0.317005363,0.019760999,0,0.814500331,0.000568626,0.62391814,0.613511887,0.841337978,0.278146967,0.026816527,0.565276529,1,0.038163671,1
2885,0,0.470725881,0.507740951,0.523796777,0.594971101,0.594971101,0.998887511,0.797297602,0.809229247,0.303534436,0.78148422,0.000103263,0.0,0.475921592,0.000148015,0.0,0.163794193,0.163794193,0.163794193,0.209889383,0.321567518,0.012810624,0.090790652,0.166151992,0.022003399,0.848018312,0.689416078,0.689416078,0.217597579,5060000000.0,0.000431536,0.263969508,0.38172013,0.017265469,0.011028875,0.630548212,0.001470012,0.040813859,0.959186141,0.005183687,0.369637181,0.005365848,0.090942401,0.165243948,0.398041057,0.107946027,0.000882595,0.007160881,0.000124771,0.000109692,0.023387097,0.008098938,0.389961783,0.008874688,0.811794354,0.2394449,0.340265984,0.041565205,0.011794485,0.005835821,0.037399554,0.376366731,0.277222895,0.014472566,0.815467478,0.734862522,0.327324904,0.0,0.914823852,0.002060776,0.015185069,0.000107436,7760000000.0,0.593968804,3810000000.0,0.671582803,0.522064346,0.815467478,0.327324904,0.110933234,0.657773868,0.467885932,0.615333945,0.316178772,0.016991384,0,0.780899641,0.000924146,0.622841847,0.594967797,0.839228011,0.27584513,0.026771633,0.565063552,1,0.093406981,1
2886,0,0.574464973,0.618458352,0.614968681,0.621225443,0.621225443,0.999213354,0.797769343,0.809596664,0.303677038,0.781877765,0.000198548,0.000123604,0.476715063,180000000.0,0.2112562,0.182630315,0.182630315,0.182630315,0.239009171,0.3265898,0.01759003,0.115870043,0.194697597,0.022084642,0.848038181,0.689478229,0.689478229,0.21760257,6820000000.0,0.000469716,0.264171543,0.381822585,0.022140961,0.014024557,0.630612594,0.001822924,0.049006863,0.950993137,0.006870694,0.369637181,0.00596422,0.115312587,0.192926627,0.400254279,0.107946027,0.000744626,0.00848444,4110000000.0,0.000474324,0.023387097,0.012349632,0.402331471,0.003188858,0.871376573,0.412304743,0.604460615,0.164849234,0.014590208,0.016793514,0.05172541,0.384606811,0.277212562,0.019838698,0.954342675,0.737920703,0.32781756,0.0,0.948027364,0.002583218,0.024289103,0.000226775,0.000156796,0.594034507,0.000169182,0.671559386,0.109752439,0.954342675,0.32781756,0.110933234,0.626653627,0.451280581,0.638374953,0.312740024,0.013234393,0,0.846189386,0.00096089,0.624134088,0.621222503,0.842841118,0.276101091,0.026791204,0.56515862,1,0.078412276,1
2892,0,0.488958222,0.546500218,0.537769688,0.606581242,0.606581242,0.999003059,0.797430132,0.809346295,0.303524284,0.781607589,0.000174033,0.000129546,0.447304631,0.000119012,0.16317441,0.199233071,0.199233071,0.199233071,0.22095112,0.304838367,0.033682714,0.101864669,0.176093997,0.022007507,0.847940929,0.689166839,0.689166839,0.217566712,5990000000.0,0.000440944,0.262821798,0.3516635,0.027543128,0.009177941,0.63071499,0.002867982,0.070471929,0.929528071,0.006014885,0.370714163,0.005365848,0.101853209,0.175032049,0.40257066,0.139430285,0.01403224,0.000450864,3860000000.0,0.000430447,0.029193548,0.036978394,0.39717555,0.011623332,0.922690736,0.317426173,0.803413134,0.295040217,0.010524979,0.028136432,0.055287503,0.309880644,0.277372673,0.044270254,0.723378802,0.741278759,0.328097483,0.002680206,0.939905205,0.002286443,0.028151847,0.000221252,8530000000.0,0.594040528,0.000223248,0.67148815,0.181260502,0.723378802,0.328097483,0.113596323,0.499055099,0.408860976,0.492101285,0.296899243,0.010608029,0,0.805258429,0.000755,0.623891543,0.606582538,0.840608286,0.276859314,0.026818384,0.565284961,1,0.05467707,1
2895,0,0.567786282,0.616114261,0.604047326,0.61626717,0.616274377,0.99908787,0.797565983,0.809439907,0.303584226,0.781710887,0.000244687,5010000000.0,0.471462721,0.000443044,0.24233222,0.186675656,0.186675656,0.186675656,0.241278245,0.329631464,0.041124068,0.119615666,0.198915418,0.022139115,0.84811867,0.689631731,0.689631731,0.217613623,8770000000.0,0.00053083,0.264561624,0.391658284,0.011979994,0.011655835,0.630623553,0.003323029,0.078695166,0.921304834,0.006054068,0.369637181,0.005365848,0.119579201,0.196523641,0.399709012,0.229385307,0.000998245,0.006341128,0.000786074,0.00062865,0.043387097,0.027299032,0.403507383,0.005198519,0.822375441,0.527583075,0.526666284,0.222747964,0.011629169,0.014229193,0.082772431,0.370276096,0.277015364,0.001260748,0.97883173,0.735969465,0.329159823,0.0,0.949208225,0.002362659,0.05709836,9470000000.0,0.000100692,0.593951622,0.000118911,0.671589805,0.155645959,0.97883173,0.329159823,0.110933234,0.685358658,0.472672113,0.641957433,0.319971614,0.024432941,0,0.840313865,0.000563617,0.623864015,0.616268159,0.842848513,0.277188833,0.026793788,0.565170909,1,0.048836472,1
2899,0,0.539609028,0.586186219,0.577011617,0.6179968,0.617658081,0.999192209,0.797570409,0.809433397,0.303373706,0.781711168,0.000162469,3840000000.0,0.464088305,0.000246025,0.296993623,0.190552442,0.190552442,0.190552442,0.237590999,0.321001627,0.03543718,0.133458187,0.194245688,0.022082572,0.848018547,0.689287592,0.689287592,0.217581999,6460000000.0,0.000468519,0.263381278,0.377221415,0.015316021,0.013376387,0.630646498,0.004089952,0.091302113,0.908697887,0.005665498,0.369989465,0.00555779,0.133413129,0.193265968,0.40160338,0.155922039,0.000671583,0.009410077,0.00018171,0.000379762,0.034354839,0.025686295,0.411750073,0.008716004,0.861080345,0.624173607,0.665575499,0.105222515,0.01388331,0.006781801,0.082033915,0.347489194,0.277058715,0.004050816,0.840133473,0.738534158,0.329314463,0.000813635,0.950599873,0.002356026,0.04365861,0.000166049,0.000160909,0.593989255,73500000.0,0.671571439,0.211854585,0.840133473,0.329314463,0.111671783,0.641339453,0.458838597,0.585133917,0.31435134,0.019150204,0,0.828175243,0.000962167,0.624100727,0.617995125,0.84220461,0.277745147,0.02679868,0.565194015,1,0.041826907,1
2907,0,0.539511529,0.587549062,0.586969324,0.615114084,0.614782571,0.99908683,0.797548413,0.8094485,0.303555463,0.781722677,0.000221791,0.000107814,0.465247477,0.001079108,0.107500759,0.18692849,0.18692849,0.18692849,0.232674671,0.322239513,0.025893492,0.110414461,0.185659411,0.022178591,0.848181889,0.689717196,0.689717196,0.217640333,8420000000.0,0.000469691,0.264455168,0.380667635,0.010543493,0.00580234,0.630764305,0.003569246,0.082927714,0.917072286,0.005865915,0.370987043,0.005646144,0.110419008,0.18466179,0.399860401,0.139430285,0.001755044,0.003601788,6730000000.0,0.00035631,0.028709677,0.00774349,0.395185545,0.002749047,0.807694452,0.288524612,0.485018121,0.115188899,0.006083223,0.007047585,0.086442711,0.351931945,0.277474963,0.011866041,0.972510544,0.735204457,0.329353425,0.000231847,0.943125183,0.002364887,0.036759377,0.000149421,895000000.0,0.593962517,9990000000.0,0.671586412,0.178508337,0.972510544,0.329353425,0.111081189,0.663976733,0.46559945,0.59552589,0.317300237,0.027709536,0,0.824989368,0.001106132,0.623739827,0.615115204,0.841914592,0.277367826,0.02683457,0.56535723,1,0.046264405,1
2910,0,0.540389022,0.601286524,0.582418759,0.603986797,0.60395797,0.999078049,0.797563769,0.809444073,0.303600903,0.781711449,5690000000.0,0.0,0.465715508,0.000545055,0.20832068,0.214571657,0.214571657,0.214571657,0.252150893,0.3273679,0.057625119,0.12669978,0.207802968,0.022090869,0.848030699,0.689405575,0.689405662,0.217593886,7090000000.0,0.000479374,0.263963292,0.382940278,0.012650819,0.010456813,0.630630745,0.004720999,0.100643952,0.899356048,0.009301582,0.370031963,0.005365848,0.126500236,0.206839605,0.40561987,0.182908546,0.000533615,0.011864211,0.000168717,0.002193843,0.039677419,0.087901532,0.426335904,0.005134181,0.849552121,0.602092414,0.691010887,0.066525981,0.010669648,0.003426659,0.102768024,0.353142818,0.277132986,0.005468442,0.960162723,0.738124639,0.330293295,0.000375064,0.948282635,0.002817283,0.011530207,0.000150557,0.000135379,0.593973506,4100000000.0,0.671557727,0.04138775,0.960162723,0.330293295,0.111303274,0.61231861,0.45162696,0.605813532,0.310232938,0.023151751,0,0.83560914,0.002027964,0.624359441,0.603985597,0.842829877,0.278202934,0.026795724,0.565180082,1,0.037719768,1
2914,0,0.48915322,0.543938072,0.542855613,0.603684112,0.603748973,0.998986651,0.797402049,0.809340826,0.303509541,0.781601273,0.000145008,4380000000.0,0.474780873,0.000345035,0.0,0.200581518,0.200581518,0.200581518,0.219627494,0.326236118,0.031656004,0.099014738,0.172403404,0.02206078,0.847965539,0.689211909,0.689211909,0.217571885,4750000000.0,0.000447108,0.26359963,0.382567714,0.014882325,0.009704462,0.631011561,0.001792831,0.048341748,0.951658252,0.005533129,0.370394312,0.010547065,0.099019656,0.171465199,0.398145556,0.128935532,0.000704047,0.008980561,0.000112542,0.000257209,0.027903226,0.018242439,0.393512132,0.009061821,0.807174726,0.242083107,0.344490759,0.05510574,0.010157486,0.00660724,0.043875761,0.373702568,0.277247203,0.012548589,0.818911123,0.734722454,0.327564789,0.0,0.956751454,0.002284019,0.025636948,8610000000.0,6230000000.0,0.593955469,4120000000.0,0.671561304,0.290132113,0.818911123,0.327564789,0.110933234,0.62389055,0.449803935,0.61935804,0.312435767,0.019705085,0,0.804062471,0.00455323,0.623919321,0.603683476,0.840491369,0.276079385,0.026983858,0.565935526,1,0.079470802,1
2917,0,0.476868327,0.539467946,0.52647358,0.628107929,0.628100722,0.998987229,0.797442168,0.809344602,0.303578425,0.781599589,0.000535166,5370000000.0,0.491614873,0.000882088,0.358335864,0.173106907,0.173106907,0.173106907,0.216223882,0.321956568,0.011328403,0.09657194,0.172478723,0.022073896,0.847954857,0.689366623,0.689366623,0.217588397,6150000000.0,0.000450277,0.263935318,0.382223092,0.048995167,0.033520818,0.631264298,0.00315706,0.075762615,0.924237385,0.005407379,0.369854143,0.007249318,0.09658508,0.171480281,0.397771773,0.071964018,0.000598541,0.010577371,5450000000.0,0.00012104,0.019677419,0.025034149,0.394156622,0.026550024,0.83605283,0.253780587,0.350770064,0.051614147,0.03429913,0.019737208,0.013429212,0.356027516,0.277147424,0.03826932,0.155885065,0.736677635,0.32665604,0.001201147,0.932865295,0.002245219,0.050473527,0.000190245,0.00014062,0.594037758,7690000000.0,0.671591365,0.310746282,0.155885065,0.32665604,0.111472702,0.659495141,0.464696184,0.603314082,0.316648886,0.0058599,0,0.800461441,0.002328552,0.623877798,0.628107195,0.840322187,0.277068744,0.02693668,0.565768295,1,0.050778294,1
2918,0,0.533369083,0.590002181,0.576583329,0.60988916,0.60988916,0.999055979,0.79757373,0.809452406,0.30366447,0.781725063,0.000174033,9000000000.0,0.460664469,0.00030203,0.203664338,0.215877966,0.215877966,0.215877966,0.247896379,0.316333027,0.046735333,0.11595147,0.202530692,0.022096257,0.848019006,0.689441729,0.689441729,0.217599112,6630000000.0,0.000473734,0.264065086,0.370068179,0.010122901,0.009421238,0.630642046,0.004523113,0.097802098,0.902197902,0.006949865,0.370343985,0.005789339,0.115963978,0.201598673,0.399943464,0.145427286,0.000708105,0.008920787,0.000546851,0.000951674,0.033387097,0.024611136,0.399753511,0.003765991,0.79575493,0.387514652,0.404854825,0.093238821,0.009410503,0.006550942,0.075213333,0.339081522,0.27707666,0.002195196,0.719376587,0.734711337,0.329147766,0.001701981,0.947045259,0.00243534,0.028372853,0.000105443,0.000106227,0.593947762,7080000000.0,0.671550738,0.087912803,0.719376587,0.329147766,0.11191003,0.606202244,0.449844456,0.559517837,0.309440736,0.028838032,0,0.830067988,0.001055281,0.623879226,0.609884821,0.842406142,0.278059377,0.026798536,0.565193337,1,0.038887914,1
2923,0,0.500365622,0.55031618,0.555971947,0.609182894,0.609427925,0.99901912,0.797439816,0.8097654,0.303507365,0.781642676,0.000203636,7250000000.0,0.462271542,0.000361036,0.022370685,0.20500611,0.20500611,0.20500611,0.224071098,0.318490486,0.027663082,0.102760362,0.175868042,0.022082841,0.847973009,0.690096537,0.689241109,0.21758043,7820000000.0,0.000544255,0.263644699,0.375889497,0.013975619,0.008573439,0.630934165,0.002801412,0.069202165,0.930797835,0.005545059,0.37053187,0.005365848,0.102732587,0.174911394,0.399064605,0.11844078,0.001087519,0.005809997,7490000000.0,0.000205011,0.027096774,0.013048779,0.394473214,0.00774098,0.822349259,0.307199791,0.45919886,0.069824003,0.009063459,0.005935214,0.062085584,0.342861239,0.277289592,0.013031324,0.827868924,0.735799736,0.328321403,0.0,0.960472418,0.002697595,0.030153954,0.000162362,0.000110394,0.59398316,6900000000.0,0.671577668,0.26205131,0.827868924,0.328321403,0.110933234,0.649964574,0.461782204,0.569665503,0.31542533,0.020976156,0,0.878513147,0.002234221,0.623897217,0.609178236,0.845049661,0.27681054,0.026895708,0.565612038,1,0.055695168,1
2925,0,0.528932872,0.590601832,0.5832218,0.626954842,0.626954842,0.999195791,0.79770294,0.809589894,0.303597761,0.781878186,0.000308171,0.000289824,0.478011793,0.0,0.071667173,0.174328937,0.174328937,0.174328937,0.227947433,0.322027304,0.009649561,0.105773146,0.181140318,0.022219758,0.850148856,0.691247023,0.691241945,0.217697684,7130000000.0,0.000477053,0.264772206,0.385995306,0.025959981,0.02005647,0.630612252,0.001055089,0.03050458,0.96949542,0.006067249,0.369637181,0.005365848,0.105647565,0.180061835,0.396604874,0.076461769,0.000768973,0.008223143,8330000000.0,0.000199715,0.018225806,0.017622608,0.405734832,0.011306417,0.836380481,0.359667583,0.404442623,0.197154206,0.022274875,0.03492572,0.029542308,0.38261864,0.277070477,0.009860852,0.838163635,0.735885636,0.327048,0.0,0.941976336,0.002439501,0.027559906,0.000221005,0.000201535,0.594038205,0.000293517,0.671572954,0.188025858,0.838163635,0.327048,0.110933234,0.643499966,0.459703855,0.610583723,0.314625813,0.011265843,0,0.829761968,0.000785846,0.624076596,0.626955664,0.841794674,0.275544495,0.026791157,0.565158396,1,0.122374742,1
2926,0,0.450202311,0.50496075,0.499277263,0.611510688,0.611510688,0.998970821,0.797278096,0.809209457,0.303326091,0.781491659,0.000285275,4720000000.0,0.465376647,0.0,0.0,0.329358223,0.329358223,0.329358223,0.194667675,0.325316545,0.060892055,0.098119046,0.150410484,0.022094061,0.847948834,0.688887852,0.688882687,0.217542242,5120000000.0,0.000396725,0.263252286,0.378348422,0.012267668,0.009166711,0.630612252,0.001915939,0.051092904,0.948907096,0.006263438,0.369637181,0.005448109,0.097643591,0.150094261,0.396762961,0.092953523,0.001099693,0.005746807,0.000149801,0.000374466,0.020806452,0.014887711,0.392437982,0.005507241,0.800341355,0.301068909,0.3546175,0.049708244,0.010104749,0.004795582,0.054645975,0.352283128,0.27715692,0.005936496,0.970388428,0.734411285,0.32792487,0.0,0.933082622,0.002168548,0.045195232,0.000133322,0.000117269,0.593965868,5290000000.0,0.67158538,0.151543879,0.970388428,0.32792487,0.110933234,0.658822457,0.466789404,0.584838835,0.316364472,0.023867453,0,0.779701154,0.013117699,0.623843396,0.611505857,0.839126876,0.276168528,0.026791105,0.565158151,1,0.075320762,1
2928,0,0.590503583,0.654382904,0.654799507,0.62873492,0.62873492,0.999275403,0.797735035,0.809639499,0.303487304,0.781919028,0.000256944,0.000238718,0.522031823,0.0,0.004656342,0.219417639,0.219417639,0.219417639,0.260470833,0.34254085,0.029145303,0.13793665,0.209836559,0.022106972,0.848030746,0.689389013,0.689389013,0.217592157,8440000000.0,0.00051406,0.263990489,0.396958012,0.074819735,0.068560688,0.630612252,0.000610985,0.018441818,0.981558182,0.032379869,0.369637181,0.005365848,0.137948442,0.206251414,0.396083722,0.133433283,0.001844318,0.003428445,8520000000.0,0.008148237,0.024516129,0.027566353,0.420852084,0.000549488,0.980463701,0.876566391,0.908809295,0.575419937,0.069286589,0.130999659,0.022881838,0.522495741,0.277016048,0.014612129,0.998728345,0.742091645,0.326821675,0.0,0.961695946,0.002516176,0.038962279,0.000304727,0.000299908,0.59411603,0.000521353,0.671689155,0.00959938,0.998728345,0.326821675,0.110933234,0.809791822,0.650803571,0.695233962,0.331240908,0.003741085,0,0.861242205,0.000549895,0.624587459,0.628735809,0.843282089,0.275222375,0.026791173,0.565158475,1,0.189134725,1
2929,0,0.55881636,0.621783689,0.603458429,0.605521844,0.605521844,0.999101736,0.797637643,0.809510343,0.30368018,0.78178387,5830000000.0,1550000000.0,0.460052171,0.0,0.162364612,0.200834352,0.200834352,0.200834352,0.245816394,0.316191554,0.032079495,0.116277176,0.200873691,0.022132778,0.848079673,0.689623537,0.689627288,0.217619616,9110000000.0,0.00053622,0.264638553,0.368773518,0.018091675,0.014008337,0.630612937,0.002307152,0.059437071,0.940562929,0.02065374,0.369637181,0.005365848,0.116289674,0.198733127,0.402344247,0.16041979,0.000622889,0.010141877,0.000151712,0.005336335,0.030967742,0.087243512,0.432984329,0.002200464,0.858312468,0.481158495,0.588914131,0.051507396,0.014279494,0.00441267,0.061597681,0.336848482,0.27713765,0.010191345,0.94956122,0.737505657,0.328216707,0.0,0.950086346,0.003100182,0.009174657,0.00016268,0.000136478,0.593995231,3990000000.0,0.671580064,0.014218175,0.94956122,0.328216707,0.110933234,0.655909844,0.464609831,0.556913185,0.316086334,0.016214576,0,0.842714311,0.003509951,0.624575014,0.605521552,0.842761315,0.276452084,0.026791294,0.565159048,1,0.06489814,1
2931,0,0.528104129,0.586676843,0.580652069,0.610537771,0.610537771,0.999075969,0.7975112,0.809430272,0.303513408,0.781697413,0.000164551,5540000000.0,0.459669695,0.000529053,0.0,0.178500695,0.178500695,0.178500695,0.229649239,0.312513263,0.025636372,0.108948783,0.186337275,0.023513587,0.848272895,0.689924828,0.689924828,0.217653772,0.000143778,0.000865892,0.266566427,0.369332365,0.011415253,0.009715691,0.631093067,0.007595364,0.134292711,0.865707289,0.00601533,0.374438303,0.005365848,0.108961519,0.181064776,0.404727614,0.145427286,0.000594483,0.010635436,0.000115599,0.000450873,0.040483871,0.011062967,0.396180548,0.003098835,0.857664393,0.768359905,0.830184755,0.354180663,0.010236534,0.01376005,0.136407533,0.335680908,0.277095274,0.00339803,0.964206578,0.740015811,0.332766009,0.000577946,0.920097167,0.002396588,0.02264067,0.000305595,0.000288329,0.594017531,0.00035199,0.671665118,0.122960163,0.964206578,0.332766009,0.111757779,0.763763345,0.482138274,0.542904666,0.335189866,0.025624584,0,0.818037555,0.000904081,0.624267615,0.610533808,0.841913611,0.28028745,0.02695695,0.565841728,1,0.027498988,1
